t,pressure
36.44,58234.56
36.46,58198.880000000005
36.480000000000004,57298.24
36.5,57085.12
36.52,57824.0
36.54,57291.68
36.56,57584.96
36.58,56638.880000000005
36.6,57216.0
36.62,57700.48
36.64,57349.44
36.660000000000004,57411.840000000004
36.68,56543.36
36.7,56396.16
36.72,57086.56
36.74,56444.0
36.76,57295.200000000004
36.78,57669.12
36.800000000000004,57441.92
36.82,57178.56
36.84,57859.36
36.86,57748.48
36.88,57306.880000000005
36.9,58068.16
36.92,57379.36
36.94,56731.200000000004
36.96,57935.68
36.980000000000004,58254.24
37.0,57106.4
37.02,56849.12
37.04,57336.16
37.06,57805.28
37.08,58392.16
37.1,58053.28
37.12,57277.12
37.14,57365.76
37.160000000000004,57200.64
37.18,57428.16
37.2,57995.04
37.22,57808.0
37.24,57312.48
37.26,57587.36
37.28,57008.16
37.300000000000004,57989.28
37.32,57751.04
37.34,57206.72
37.36,57559.520000000004
37.38,57880.96
37.4,57562.880000000005
37.42,55875.68
37.44,57934.72
37.46,57432.48
37.480000000000004,58037.92
37.5,58369.6
37.52,57104.8
37.54,58414.4
37.56,58185.6
37.58,58410.72
37.6,58179.200000000004
37.62,57751.520000000004
37.64,58193.28
37.660000000000004,57156.96
37.68,57593.12
37.7,57538.880000000005
37.72,58140.16
37.74,58028.64
37.76,58702.56
37.78,58194.4
37.800000000000004,58011.68
37.82,58197.44
37.84,58556.32
37.86,58973.44
37.88,57874.72
37.9,58479.520000000004
37.92,57030.72
37.94,59284.64
37.96,58479.04
37.980000000000004,56931.36
38.0,58349.92
38.02,58432.48
38.04,59774.56
38.06,57734.880000000005
38.08,57236.96
38.1,57501.28
38.12,57216.64
38.14,58929.12
38.160000000000004,57914.4
38.18,58059.36
38.2,59197.44
38.22,58952.32
38.24,58188.16
38.26,57989.12
38.28,57725.92
38.300000000000004,58841.92
38.32,58514.08
38.34,59385.6
38.36,58611.68
38.38,58663.04
38.4,58075.68
38.42,58497.44
38.44,58845.44
38.46,58641.12
38.480000000000004,57993.44
38.5,58269.92
38.52,57521.44
38.54,59144.16
38.56,58830.56
38.58,57779.36
38.6,58105.92
38.62,58147.200000000004
38.64,58303.520000000004
38.660000000000004,58187.36
38.68,57955.68
38.7,59007.36
38.72,58680.16
38.74,59462.880000000005
38.76,58968.64
38.78,58324.96
38.800000000000004,58274.56
38.82,59299.840000000004
38.84,60112.8
38.86,59020.32
38.88,59543.04
38.9,58476.48
38.92,59217.12
38.94,60057.12
38.96,58649.12
38.980000000000004,58271.520000000004
39.0,58383.04
39.02,58446.880000000005
39.04,59314.72
39.06,59782.4
39.08,59025.12
39.1,59744.32
39.12,58825.76
39.14,59221.92
39.160000000000004,58856.16
39.18,59796.32
39.2,59073.92
39.22,59106.4
39.24,59108.48
39.26,59332.0
39.28,59691.68
39.300000000000004,59498.880000000005
39.32,58489.12
39.34,59852.96
39.36,58896.32
39.38,60068.32
39.4,59462.56
39.42,60133.44
39.44,59236.96
39.46,59498.4
39.480000000000004,59305.28
39.5,58675.840000000004
39.52,58817.92
39.54,59783.520000000004
39.56,59106.4
39.58,60416.16
39.6,59294.08
39.62,59101.76
39.64,60170.08
39.660000000000004,59324.8
39.68,59712.64
39.7,59973.28
39.72,59798.24
39.74,60055.200000000004
39.76,59452.16
39.78,59423.840000000004
39.800000000000004,59619.68
39.82,60337.44
39.84,59641.12
39.86,58939.520000000004
39.88,59255.36
39.9,59955.68
39.92,60702.24
39.94,60192.32
39.96,60202.56
39.980000000000004,59458.08
40.0,59647.200000000004
40.02,59554.08
40.04,59716.48
40.06,60255.840000000004
40.08,60769.92
40.1,59825.6
40.12,59064.64
40.14,60365.76
40.160000000000004,59998.4
40.18,59833.28
40.2,60150.08
40.22,60884.48
40.24,60101.6
40.26,60937.76
40.28,59952.64
40.300000000000004,61067.520000000004
40.32,60421.76
40.34,60380.48
40.36,59857.6
40.38,60417.12
40.4,59879.520000000004
40.42,59632.96
40.44,59976.96
40.46,59306.880000000005
40.480000000000004,60585.92
40.5,60034.72
40.52,59692.8
40.54,59968.32
40.56,59751.36
40.58,60331.200000000004
40.6,59623.200000000004
40.62,60156.64
40.64,60150.24
40.660000000000004,60700.64
40.68,61228.96
40.7,60368.48
40.72,60049.44
40.74,60061.12
40.76,61207.36
40.78,60803.200000000004
40.800000000000004,60750.08
40.82,61107.520000000004
40.84,60728.32
40.86,60756.48
40.88,60731.36
40.9,60045.92
40.92,61407.520000000004
40.94,60431.520000000004
40.96,60821.44
40.980000000000004,61599.04
41.0,60560.0
41.02,60610.08
41.04,60015.36
41.06,61388.16
41.08,60377.12
41.1,60993.92
41.12,60165.12
41.14,61568.64
41.160000000000004,61488.8
41.18,61128.16
41.2,60922.08
41.22,61378.56
41.24,61260.0
41.26,61464.16
41.28,61387.36
41.300000000000004,60660.0
41.32,61103.68
41.34,60911.520000000004
41.36,61228.64
41.38,60257.28
41.4,61278.880000000005
41.42,61470.4
41.44,60732.64
41.46,61143.520000000004
41.480000000000004,61759.68
41.5,61402.72
41.52,62172.96
41.54,61738.72
41.56,61617.76
41.58,60893.6
41.6,62138.4
41.62,62513.28
41.64,62252.32
41.660000000000004,61507.840000000004
41.68,61196.96
41.7,62212.0
41.72,61977.92
41.74,61817.6
41.76,61513.76
41.78,61772.0
41.800000000000004,61600.32
41.82,62074.24
41.84,61558.4
41.86,62127.04
41.88,61625.44
41.9,60810.08
41.92,61577.6
41.94,60723.840000000004
41.96,61518.72
41.980000000000004,62097.44
42.0,61367.200000000004
42.02,61750.72
42.04,61112.48
42.06,62323.68
42.08,61174.880000000005
42.1,62523.04
42.12,62570.56
42.14,61611.200000000004
42.160000000000004,62740.64
42.18,61275.36
42.2,63508.48
42.22,62260.64
42.24,62142.56
42.26,62415.04
42.28,61777.92
42.300000000000004,62367.68
42.32,61901.6
42.34,62842.880000000005
42.36,62809.12
42.38,62141.44
42.4,63132.8
42.42,61871.36
42.44,61591.04
42.46,62065.28
42.480000000000004,61471.840000000004
42.5,63888.96
42.52,61653.76
42.54,62150.56
42.56,62108.16
42.58,63642.880000000005
42.6,62467.200000000004
42.62,62121.44
42.64,62871.68
42.660000000000004,62167.04
42.68,63052.64
42.7,62820.64
42.72,63155.200000000004
42.74,62987.840000000004
42.76,61954.4
42.78,62441.92
42.800000000000004,62532.96
42.82,62740.32
42.84,62217.28
42.86,62526.56
42.88,62607.840000000004
42.9,62962.880000000005
42.92,62556.48
42.94,62858.4
42.96,63349.12
42.980000000000004,62713.28
43.0,63566.08
43.02,62915.36
43.04,62653.28
43.06,63896.16
43.08,62713.44
43.1,62640.0
43.12,63133.92
43.14,63168.0
43.160000000000004,63412.16
43.18,62836.0
43.2,63409.28
43.22,63591.840000000004
43.24,64411.840000000004
43.26,64365.12
43.28,62279.36
43.300000000000004,63357.76
43.32,63659.36
43.34,63288.32
43.36,64618.4
43.38,62848.32
43.4,63350.72
43.42,63215.520000000004
43.44,62643.200000000004
43.46,63261.44
43.480000000000004,64118.560000000005
43.5,64503.68
43.52,63438.24
43.54,63307.68
43.56,63939.68
43.58,64574.880000000005
43.6,63274.4
43.62,64144.0
43.64,63965.28
43.660000000000004,64284.32
43.68,63662.72
43.7,63533.76
43.72,62983.840000000004
43.74,63457.6
43.76,64721.12
43.78,63574.24
43.800000000000004,64517.76
43.82,63383.04
43.84,64778.24
43.86,64174.72
43.88,63568.96
43.9,64080.64
43.92,64298.08
43.94,64680.48
43.96,64249.76
43.980000000000004,63735.04
44.0,65055.840000000004
44.02,64159.36
44.04,64172.32
44.06,63312.48
44.08,64430.24
44.1,64395.200000000004
44.12,64027.04
44.14,64595.36
44.160000000000004,63927.200000000004
44.18,64475.04
44.2,63779.520000000004
44.22,64882.72
44.24,64597.6
44.26,65873.92
44.28,64597.12
44.300000000000004,64854.08
44.32,65109.44
44.34,63074.24
44.36,64267.68
44.38,63945.92
44.4,64117.28
44.42,64468.8
44.44,63923.520000000004
44.46,64552.64
44.480000000000004,64402.4
44.5,65096.64
44.52,64720.8
44.54,63907.36
44.56,64676.8
44.58,65484.96
44.6,65679.68000000001
44.62,65175.04
44.64,64421.92
44.660000000000004,64943.68
44.68,64808.0
44.7,64681.28
44.72,64669.76
44.74,66082.56
44.76,65286.08
44.78,65491.36
44.800000000000004,65216.48
44.82,64492.8
44.84,65422.72
44.86,65234.560000000005
44.88,64941.44
44.9,64065.12
44.92,65585.6
44.94,65025.92
44.96,66511.52
44.980000000000004,64866.72
45.0,65212.64
45.02,65449.12
45.04,64021.92
45.06,64860.32
45.08,65240.16
45.1,65328.16
45.12,65654.56
45.14,65212.32
45.160000000000004,65240.0
45.18,65123.36
45.2,65683.04000000001
45.22,66087.52
45.24,67013.28
45.26,65661.92
45.28,65177.6
45.300000000000004,65790.24
45.32,64677.6
45.34,65337.76
45.36,65645.28
45.38,65685.92
45.4,66097.12
45.42,66107.68000000001
45.44,66546.88
45.46,66844.16
45.480000000000004,65550.72
45.5,65728.16
45.52,66108.8
45.54,65444.0
45.56,65954.24
45.58,65133.6
45.6,65799.36
45.62,67122.4
45.64,65670.4
45.660000000000004,66814.24
45.68,66525.76
45.7,65938.08
45.72,66454.4
45.74,66885.76
45.76,65836.96
45.78,65865.6
45.800000000000004,66577.76
45.82,66523.2
45.84,66155.68000000001
45.86,67864.96
45.88,65919.52
45.9,66701.28
45.92,65980.96
45.94,66290.88
45.96,67446.4
45.980000000000004,66256.32
46.0,66195.84
46.02,66443.04000000001
46.04,65788.64
46.06,66824.0
46.08,67585.12
46.1,66634.56
46.12,66995.36
46.14,66126.88
46.160000000000004,66193.28
46.18,67414.08
46.2,66232.32
46.22,66506.24
46.24,67546.72
46.26,66509.92
46.28,67364.16
46.300000000000004,67243.04000000001
46.32,67986.56
46.34,67100.48
46.36,67068.8
46.38,66823.84
46.4,66748.8
46.42,67421.12
46.44,67568.32
46.46,67043.68000000001
46.480000000000004,67293.28
46.5,67262.72
46.52,67874.08
46.54,67953.28
46.56,66614.4
46.58,67443.2
46.6,67040.48
46.62,68165.28
46.64,67817.44
46.660000000000004,66807.2
46.68,67942.56
46.7,67713.12
46.72,68555.36
46.74,67897.76
46.76,68975.84
46.78,67412.48
46.800000000000004,67305.44
46.82,67077.12
46.84,67996.48
46.86,67331.04000000001
46.88,66722.4
46.9,67469.6
46.92,68313.44
46.94,67668.32
46.96,67790.56
46.980000000000004,69463.52
47.0,69079.84
47.02,68299.04000000001
47.04,67046.08
47.06,66949.12
47.08,67838.08
47.1,68387.36
47.12,68261.6
47.14,67918.72
47.160000000000004,68333.44
47.18,68765.28
47.2,69210.4
47.22,69138.08
47.24,68528.96
47.26,68858.08
47.28,67391.84
47.300000000000004,67609.76
47.32,68191.2
47.34,68189.76
47.36,68704.64
47.38,68735.2
47.4,69038.4
47.42,68890.24
47.44,69519.04000000001
47.46,68414.56
47.480000000000004,69016.16
47.5,69422.24
47.52,68401.76
47.54,68500.64
47.56,68447.52
47.58,68814.88
47.6,68453.92
47.62,68844.48
47.64,68857.44
47.660000000000004,68680.96
47.68,68377.28
47.7,69179.2
47.72,69448.32
47.74,68859.36
47.76,68357.44
47.78,68930.56
47.800000000000004,68019.52
47.82,68862.72
47.84,68071.84
47.86,68784.64
47.88,68889.6
47.9,68786.72
47.92,69472.64
47.94,69353.44
47.96,69896.96
47.980000000000004,68669.76
48.0,69379.2
48.02,68905.28
48.04,69580.0
48.06,69038.24
48.08,69967.68000000001
48.1,69316.8
48.120000000000005,69359.2
48.14,68689.92
48.160000000000004,69575.36
48.18,68754.24
48.2,70237.92
48.22,69261.6
48.24,70046.24
48.26,69881.12
48.28,69752.64
48.300000000000004,70663.68000000001
48.32,69792.32
48.34,69322.88
48.36,69793.44
48.38,70216.96
48.4,70709.44
48.42,68641.6
48.44,69784.48
48.46,70368.48
48.480000000000004,69377.92
48.5,70423.52
48.52,69890.56
48.54,71047.04000000001
48.56,69983.52
48.58,69888.32
48.6,70261.44
48.620000000000005,69857.76
48.64,71254.08
48.660000000000004,70164.96
48.68,71001.6
48.7,71316.48
48.72,70637.92
48.74,69716.48
48.76,69125.12
48.78,70128.96
48.800000000000004,69579.04000000001
48.82,69518.4
48.84,71619.68000000001
48.86,70564.96
48.88,70431.84
48.9,70197.92
48.92,71180.16
48.94,71132.0
48.96,71004.64
48.980000000000004,70943.84
49.0,71709.92
49.02,70028.16
49.04,70862.40000000001
49.06,70800.96
49.08,70456.96
49.1,71455.68000000001
49.120000000000005,70236.96
49.14,71305.12
49.160000000000004,71871.52
49.18,71169.28
49.2,71602.24
49.22,71712.16
49.24,71950.24
49.26,70953.6
49.28,70037.76
49.300000000000004,71794.88
49.32,71996.16
49.34,70610.40000000001
49.36,71847.52
49.38,70570.56
49.4,71778.40000000001
49.42,72109.76
49.44,71503.2
49.46,72541.44
49.480000000000004,71899.2
49.5,71503.84
49.52,70910.08
49.54,71691.84
49.56,71865.76
49.58,71239.68000000001
49.6,70947.04000000001
49.620000000000005,71563.52
49.64,71903.2
49.660000000000004,72876.96
49.68,72056.96
49.7,71036.64
49.72,71640.8
49.74,72443.52
49.76,72543.52
49.78,72162.88
49.800000000000004,71665.12
49.82,72754.08
49.84,73982.72
49.86,71826.40000000001
49.88,71954.40000000001
49.9,72388.32
49.92,73105.6
49.94,72523.52
49.96,72732.8
49.980000000000004,72220.64
50.0,72847.84
50.02,72492.48
50.04,71438.56
50.06,72544.16
50.08,72717.12
50.1,72791.04000000001
50.120000000000005,72941.28
50.14,72210.88
50.160000000000004,72058.40000000001
50.18,72681.76
50.2,72170.08
50.22,72329.28
50.24,72783.68000000001
50.26,73891.84
50.28,72900.32
50.300000000000004,73731.52
50.32,72785.44
50.34,73327.04000000001
50.36,73995.2
50.38,73619.68000000001
50.4,72736.64
50.42,73542.88
50.44,72787.36
50.46,74008.32
50.480000000000004,72749.12
50.5,73276.8
50.52,73210.40000000001
50.54,73967.2
50.56,73436.16
50.58,73061.6
50.6,73351.68000000001
50.620000000000005,74161.92
50.64,73679.52
50.660000000000004,73163.2
50.68,73391.04000000001
50.7,73341.76
50.72,73838.56
50.74,73796.32
50.76,73633.44
50.78,73629.92
50.800000000000004,74027.52
50.82,74426.72
50.84,74478.24
50.86,73159.52
50.88,73122.24
50.9,73893.6
50.92,74225.28
50.94,74452.96
50.96,74762.08
50.980000000000004,74609.28
51.0,73857.44
51.02,73689.92
51.04,73666.40000000001
51.06,73800.0
51.08,74900.8
51.1,73706.08
51.120000000000005,74047.84
51.14,74260.32
51.160000000000004,74526.40000000001
51.18,73960.0
51.2,74318.88
51.22,74011.2
51.24,75346.24
51.26,75485.92
51.28,74163.04000000001
51.300000000000004,74118.88
51.32,74707.84
51.34,75717.6
51.36,74077.6
51.38,74858.88
51.4,74813.28
51.42,75085.28
51.44,75435.84
51.46,74426.24
51.480000000000004,75746.72
51.5,75803.04000000001
51.52,74466.08
51.54,74545.6
51.56,74698.40000000001
51.58,74257.76
51.6,75622.24
51.620000000000005,75695.2
51.64,75854.08
51.660000000000004,75782.56
51.68,74825.12
51.7,74756.32
51.72,75031.52
51.74,75314.88
51.76,74114.40000000001
51.78,74767.84
51.800000000000004,75533.44
51.82,76439.36
51.84,75996.16
51.86,76104.0
51.88,76401.6
51.9,76261.92
51.92,76305.76
51.94,75429.92
51.96,75467.36
51.980000000000004,75737.44
52.0,75829.12
52.02,75994.08
52.04,76954.56
52.06,76156.32
52.08,74986.24
52.1,75943.52
52.120000000000005,76071.68000000001
52.14,76164.16
52.160000000000004,75310.72
52.18,76154.56
52.2,75857.92
52.22,76246.08
52.24,76071.84
52.26,76137.12
52.28,77290.08
52.300000000000004,76623.2
52.32,75677.6
52.34,76439.36
52.36,76009.92
52.38,76470.72
52.4,76577.12
52.42,76446.72
52.44,77367.68000000001
52.46,76934.56
52.480000000000004,77684.48
52.5,77527.84
52.52,76605.44
52.54,76187.52
52.56,77230.24
52.58,76865.28
52.6,76703.68000000001
52.620000000000005,76576.0
52.64,77556.0
52.660000000000004,76349.92
52.68,77551.52
52.7,77184.48
52.72,77090.08
52.74,77376.16
52.76,76614.72
52.78,76927.36
52.800000000000004,76961.92
52.82,77361.12
52.84,78014.88
52.86,77151.36
52.88,77587.36
52.9,77859.36
52.92,77567.36
52.94,77199.36
52.96,77324.32
52.980000000000004,78493.44
53.0,77280.16
53.02,77541.92
53.04,77188.32
53.06,77441.76
53.08,77953.76
53.1,78092.0
53.120000000000005,77567.04000000001
53.14,77324.0
53.160000000000004,78286.40000000001
53.18,78490.24
53.2,77920.32
53.22,78320.16
53.24,77545.92
53.26,78837.28
53.28,77453.76
53.300000000000004,78857.28
53.32,78477.92
53.34,78510.56
53.36,78563.84
53.38,77860.0
53.4,77003.04000000001
53.42,78474.24
53.44,77382.56
53.46,77633.28
53.480000000000004,77806.24
53.5,78269.92
53.52,79103.2
53.54,78743.84
53.56,79099.52
53.58,77325.28
53.6,78668.48
53.620000000000005,79306.56
53.64,79366.24
53.660000000000004,78896.48
53.68,78312.16
53.7,78151.68000000001
53.72,79571.52
53.74,78994.72
53.76,78502.72
53.78,79929.12
53.800000000000004,79664.0
53.82,79595.68000000001
53.84,79550.72
53.86,79003.04000000001
53.88,79503.04000000001
53.9,79119.84
53.92,78862.88
53.94,79416.64
53.96,79600.16
53.980000000000004,80038.72
54.0,78699.84
54.02,79700.8
54.04,79155.84
54.06,79460.0
54.08,80225.6
54.1,79269.6
54.120000000000005,79424.8
54.14,79910.24
54.160000000000004,80397.44
54.18,79772.16
54.2,80069.12
54.22,79403.04000000001
54.24,80013.12
54.26,79479.04000000001
54.28,79603.36
54.300000000000004,80546.72
54.32,79829.6
54.34,80146.08
54.36,81046.24
54.38,80461.76
54.4,80489.92
54.42,80497.44
54.44,80142.40000000001
54.46,79799.04000000001
54.480000000000004,79832.64
54.5,80083.84
54.52,80413.76
54.54,80727.04000000001
54.56,80153.76
54.58,81838.08
54.6,80937.12
54.620000000000005,80411.04000000001
54.64,80440.8
54.660000000000004,80702.40000000001
